actor,region,region_key,dmu,predicted_vulnerability_label,base_cost,base_revenue,base_margin,historical_flood_exposure_score,historical_flood_exposure_level,external_data_coverage,flood_scenario,flood_probability_reference,monte_carlo_n_simulations,exposure_stress_modifier,failure_probability,expected_stressed_margin,p05_stressed_margin,p50_stressed_margin,p95_stressed_margin,expected_stressed_cost_revenue_ratio,cost_shock_min,cost_shock_mode,cost_shock_max,revenue_shock_min,revenue_shock_mode,revenue_shock_max,monte_carlo_risk_label
Farmer,Garut,GARUT,71,Low Vulnerability,10310000.0,39600000.0,29290000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,27521176.25016275,26903876.884152364,27528409.072620034,28151342.457294773,0.28270289741412,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,72,Low Vulnerability,66590000.0,198000000.0,131410000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,121729280.10327688,118651387.63847055,121753118.09813634,124781384.7040447,0.3653451546878894,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,73,Low Vulnerability,7152000.0,24000000.0,16848000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,15722985.833841214,15363754.618014492,15733903.547067508,16065049.230139302,0.3236424651935911,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,74,Low Vulnerability,7704000.0,24750000.0,17046000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,15872789.608774124,15487804.595693657,15880374.031251557,16250030.849111296,0.33810346586385337,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,75,Low Vulnerability,8010000.0,39600000.0,31590000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,29925809.200168762,29357826.675929748,29917264.49993379,30500518.051873192,0.21980999960837458,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,76,Low Vulnerability,8271000.0,49500000.0,41229000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,39258069.91061284,38547883.37288302,39262108.413591415,39990297.776248775,0.18143127074003715,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,77,High Vulnerability,6460000.0,6400000.0,-60000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-596227.7957853844,-760241.3685642134,-594054.9781151512,-432286.05664948537,1.0962224676137076,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Garut,GARUT,78,High Vulnerability,8054000.0,6890000.0,-1164000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-1799318.7844778604,-1987486.2008252493,-1799541.1612640843,-1612707.0199483186,1.2697034531583868,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Garut,GARUT,79,High Vulnerability,13186000.0,9600000.0,-3586000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-4566398.796228306,-4870703.585605025,-4572111.811533765,-4248424.367973924,1.4909195119196472,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Garut,GARUT,80,High Vulnerability,12842500.0,12840000.0,-2500.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-1080797.8039612775,-1385468.238619271,-1081401.8526360616,-779680.0917107419,1.086955418554066,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Garut,GARUT,81,Low Vulnerability,3502000.0,8325000.0,4823000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,4379844.0444584,4240248.42142851,4382706.970436722,4512202.7714748625,0.4568490137206853,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,82,Low Vulnerability,3320000.0,9300000.0,5980000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,5520025.516587084,5368440.532755769,5521922.638112122,5664466.455518914,0.38756165224109496,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,83,Low Vulnerability,3390000.0,9300000.0,5910000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,5447358.298701746,5307759.257990815,5445914.381061731,5589655.6101866225,0.3956516635446751,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,84,Low Vulnerability,3360000.0,9300000.0,5940000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,5474968.943361969,5324635.740241913,5473009.67933059,5618714.095055246,0.3923100047759767,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,85,High Vulnerability,11901000.0,10200000.0,-1701000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-2641048.039547595,-2924536.5501022637,-2644668.138650737,-2345345.3872605395,1.2674509071164257,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Garut,GARUT,86,High Vulnerability,7762000.0,6590000.0,-1172000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-1781298.5417616242,-1963103.2847170432,-1783481.7716717683,-1594495.8241531595,1.2790852036681994,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Garut,GARUT,87,High Vulnerability,12856400.0,12600000.0,-256400.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-1321369.6056178585,-1650791.579461366,-1318211.282307445,-1000705.2930509293,1.1083619546940153,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Garut,GARUT,88,High Vulnerability,9554800.0,8495000.0,-1059800.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-1820423.7588061052,-2060035.4267998755,-1812724.8520518425,-1573363.8464061383,1.2213778148066898,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Garut,GARUT,89,Low Vulnerability,7000000.0,15000000.0,8000000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,7161397.590512551,6895424.625881014,7168190.04277751,7411266.9818816865,0.5069210841335109,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,90,Low Vulnerability,5310000.0,12720000.0,7410000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,6739190.991530664,6540736.5774375275,6737800.83733293,6951018.975028011,0.45321542349069727,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,91,High Vulnerability,7673200.0,6544000.0,-1129200.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-1733197.0895379356,-1919032.6670049615,-1734790.2743800157,-1545575.852264097,1.2735315357345598,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Garut,GARUT,92,Medium Vulnerability,8054000.0,8180000.0,126000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,1.0,-547750.979325042,-765852.2188413362,-547644.8721822151,-347225.20661284606,1.0692194742080592,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Garut,GARUT,93,Low Vulnerability,5082000.0,16200000.0,11118000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,10344467.220307648,10082676.484258264,10345583.815094877,10599882.926912645,0.34079897752225463,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,94,Low Vulnerability,13780000.0,48150000.0,34370000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,32162962.998177294,31438906.756441604,32162742.613235705,32865086.30825523,0.3107164948131588,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,95,Low Vulnerability,5534000.0,17550000.0,12016000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,11184815.502312874,10909308.196518632,11184998.641673742,11453603.140116498,0.342287984792868,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,96,Low Vulnerability,3360000.0,9300000.0,5940000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,5477469.714188679,5337825.773612497,5474836.540389686,5626051.424946314,0.3922005280120744,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,97,Low Vulnerability,3360000.0,9300000.0,5940000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,5474771.784425235,5328231.833002041,5471822.114327315,5623623.026106218,0.3923358342710493,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Garut,GARUT,98,Medium Vulnerability,8310000.0,9400000.0,1090000.0,0.3949554339103519,Medium,multi-year,Low,0.4500022590135356,1000,1.0394955433910351,0.0,367158.5162909772,166699.14562044732,359971.1321873255,595867.314107106,0.9597705116867654,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,1,Low Vulnerability,8720000.0,25650000.0,16930000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,15720211.412980206,15311035.72679083,15723609.891114414,16100530.173695933,0.36810002498231553,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,2,Low Vulnerability,6170000.0,10400000.0,4230000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,3603690.232439146,3414384.5055483147,3604680.106339134,3792692.49678157,0.6427437005962962,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,3,Low Vulnerability,37230000.0,62400000.0,25170000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,21358672.925127074,20251998.750823822,21356211.236060996,22555810.45186137,0.6470594298741901,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,4,Low Vulnerability,1287400.0,1860000.0,572600.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,451980.9308341443,415997.7357676231,451036.91534161766,487954.4039750928,0.7495560219256697,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,5,Low Vulnerability,7910000.0,25650000.0,17740000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,16558796.10985579,16188473.019309903,16554758.778036658,16957546.313443746,0.3342831280084928,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,6,Low Vulnerability,56790000.0,86800000.0,30010000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,24549197.4432595,22919125.42481423,24525841.827676333,26234132.09234769,0.7084714164713576,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,7,Low Vulnerability,7550000.0,13050000.0,5500000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,4726537.814938856,4489845.439556605,4727777.266150115,4961339.277904602,0.6266320372693981,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,8,High Vulnerability,6470000.0,6550000.0,80000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,1.0,-440985.52953494526,-602856.3132186722,-438674.29769767355,-278524.8578328842,1.069485824191439,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Indramayu,INDRAMAYU,9,Low Vulnerability,14910000.0,25650000.0,10740000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,9227573.849143276,8776607.87157272,9226024.76938631,9695753.603197545,0.6292649755910559,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,10,Low Vulnerability,45690000.0,66150000.0,20460000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,16182247.698461715,14904905.561098965,16185707.661957808,17446233.731692728,0.7478299814971201,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,11,Low Vulnerability,44790000.0,133650000.0,88860000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,82602623.13804908,80506593.9727153,82572573.28491884,84565070.59635778,0.3627911590413287,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,12,Low Vulnerability,30110000.0,41400000.0,11290000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,8539300.452370076,7747686.469217353,8552275.199023003,9330000.566774469,0.7874244946837519,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,13,Low Vulnerability,4677000.0,12250000.0,7573000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,6971879.134256966,6776305.312357973,6974237.256397037,7155000.639273534,0.4133539021776868,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,14,High Vulnerability,3794800.0,2100000.0,-1694800.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,1.0,-1945378.3032224325,-2031309.0153983198,-1943846.6027002083,-1860461.09444494,1.9554486727578795,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Indramayu,INDRAMAYU,15,Low Vulnerability,29760000.0,59400000.0,29640000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,26326748.210420407,25332874.010147713,26359083.68344058,27240333.653879397,0.5429286671497371,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,16,Low Vulnerability,16770000.0,49500000.0,32730000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,30386671.767979767,29642147.41455593,30377011.290794116,31135399.406238645,0.3671260821800525,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,17,Low Vulnerability,27490000.0,91200000.0,63710000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,59551215.43224234,58178120.77402239,59602086.728188336,60912394.45299695,0.3264613676275099,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,18,Low Vulnerability,40283000.0,84150000.0,43867000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,39309662.02021532,37883478.22576982,39271600.69568639,40759873.25612932,0.5183994049099389,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,19,Low Vulnerability,26360000.0,131600000.0,105240000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,99976576.28296115,98060813.74568588,99995708.59609737,101883501.91102327,0.21686276763700907,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,20,Low Vulnerability,33470000.0,39600000.0,6130000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,3252382.1087189997,2366584.978810755,3258184.371085461,4137966.0963527067,0.915347934464783,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,21,Low Vulnerability,24080000.0,65000000.0,40920000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,37743786.98944801,36728058.91398928,37748891.82742755,38772930.48922356,0.4013191312102778,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,22,Low Vulnerability,33890000.0,41600000.0,7710000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,4728279.426307762,3807980.1349569433,4755277.749413628,5594657.322726823,0.8828258095328992,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,23,High Vulnerability,3331800.0,2100000.0,-1231800.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,1.0,-1462992.565516046,-1537288.12812285,-1464488.313558011,-1388767.8361000824,1.718560653910963,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Indramayu,INDRAMAYU,24,High Vulnerability,2972000.0,2100000.0,-872000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,1.0,-1083937.0578412632,-1150465.7970995521,-1084315.3258832742,-1016669.916949501,1.5320148717110504,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Indramayu,INDRAMAYU,25,High Vulnerability,33090000.0,32850000.0,-240000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,1.0,-2892944.124767832,-3721053.8101032185,-2899064.7131061256,-2094480.4731550429,1.0909090372038497,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Indramayu,INDRAMAYU,26,Low Vulnerability,36840000.0,66150000.0,29310000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,25448666.946171917,24264930.751897275,25478319.35498123,26622804.574800376,0.6033059981179754,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,27,Low Vulnerability,26290000.0,32850000.0,6560000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,4257200.929472382,3605430.778194314,4234262.902025307,4993611.316949348,0.8664699622130851,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,28,Low Vulnerability,47610000.0,186300000.0,138690000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,130648343.16263735,127989883.27772234,130643534.11515397,133316181.6242307,0.2768891555452136,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,29,Low Vulnerability,6182000.0,18600000.0,12418000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,11547222.505692532,11274324.374011632,11538751.876650508,11850867.692042418,0.36002021180776306,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,30,High Vulnerability,5802500.0,2100000.0,-3702500.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,1.0,-4054649.8348496538,-4176753.748362024,-4055897.5530242654,-3928931.429189894,2.9907386145599997,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Indramayu,INDRAMAYU,31,Low Vulnerability,42490000.0,133650000.0,91160000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,85019845.8551853,82955896.31632347,85004243.83587915,87053399.56386375,0.34408447891530103,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,32,Low Vulnerability,9707800.0,29700000.0,19992200.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,18604162.06411939,18159773.250308286,18608370.278511904,19055255.132079955,0.35402335077731945,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,33,Low Vulnerability,23990000.0,53000000.0,29010000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,26221816.448592443,25410981.217320103,26233572.709615204,27014089.754058007,0.4899949943559376,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,34,Low Vulnerability,27350000.0,62400000.0,35050000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,31822480.142896187,30777413.427508797,31814669.1554124,32857657.0607204,0.47430938791869837,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,35,Low Vulnerability,9410000.0,25650000.0,16240000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,15001604.190236807,14593132.17501639,15009564.688151697,15377762.425934067,0.39724782679693793,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,36,Low Vulnerability,76390000.0,114400000.0,38010000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,30781139.799963843,28687444.11219603,30798524.786307886,32824537.20856619,0.7227602472372503,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,37,Low Vulnerability,44381980.0,79800000.0,35418020.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,30814450.59923973,29359141.50156401,30862144.487677127,32248482.319985114,0.6020385144038997,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,38,Low Vulnerability,3820000.0,9900000.0,6080000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,5590482.789496935,5439151.195732664,5587614.474119351,5749790.402788551,0.4177319368495131,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,39,Medium Vulnerability,56262000.0,59400000.0,3138000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.955,-1475369.2112172088,-2815705.554714703,-1490584.461719755,-58416.1319481512,1.0256818877377405,0.02,0.05,0.08,0.01,0.03,0.05,Critical Failure Probability
Farmer,Indramayu,INDRAMAYU,40,Low Vulnerability,4770000.0,11000000.0,6230000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,5653642.759797775,5476325.316979474,5654325.220185172,5835324.488474372,0.46988161856954436,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,41,Low Vulnerability,48254000.0,128700000.0,80446000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,74084704.41260456,72084264.65078646,74047089.43346396,76214391.11565907,0.4062328461008619,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,42,Low Vulnerability,41790000.0,61650000.0,19860000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,15916998.086425675,14770398.738815095,15885670.25566088,17118296.447330926,0.7339241504135073,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,43,Low Vulnerability,48568000.0,66060000.0,17492000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,13075479.881846562,11770453.430305658,13082752.36867775,14413086.558013322,0.7959527012310241,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,44,Low Vulnerability,49110000.0,83750000.0,34640000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,29653663.382996693,28085775.19169651,29638436.9721087,31239761.2595618,0.6349606742516007,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,45,Low Vulnerability,59630000.0,101020000.0,41390000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,35335032.77674684,33511218.111851707,35342190.622762576,37187844.49684777,0.6393533844139511,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
Farmer,Indramayu,INDRAMAYU,46,Low Vulnerability,30460000.0,94050000.0,63590000.0,0.0559353146853146,Low,multi-year,Low,0.4500022590135356,1000,1.0055935314685314,0.0,59189162.51539826,57791380.011565335,59184469.510447696,60600434.39294269,0.3509525668856046,0.02,0.05,0.08,0.01,0.03,0.05,Low Failure Probability
